 ,Area,XM,YM
140,196,569.592,581.282
141,185,569.827,581.960
142,195,571.946,580.692
143,183,573.222,579.979
144,191,574.506,578.374
145,191,574.416,578.312
146,185,574.332,579.810
147,197,572.638,581.406
148,193,571.477,584.194
149,194,570.631,583.068
150,183,572.762,581.649
151,183,573.497,582.606
152,186,574.857,582.616
153,184,575.873,582.286
154,181,576.309,582.552
155,187,576.593,582.738
156,186,575.547,584.173
157,185,578.045,583.399
158,186,578.131,584.678
159,186,576.255,585.256
160,182,577.270,584.261
161,181,575.572,584.038
162,188,573.648,584.783
163,187,572.849,585.859
164,193,575.264,588.375
165,179,574.917,589.668
166,186,574.822,589.558
167,192,574.472,590.700
168,200,572.639,592.415
169,193,572.190,588.801
170,203,574.690,588.655
171,197,577.153,585.544
172,196,578.713,584.409
173,192,579.605,584.832
174,190,580.048,585.848
175,188,581.858,587.568
176,188,582.940,587.819
177,200,584.234,585.823
178,195,583.891,586.670
179,205,585.220,588.782
180,194,588.052,589.630
181,204,590.507,590.791
182,188,594.395,589.591
183,189,594.345,589.015
184,189,597.697,589.437
185,187,596.097,588.960
186,191,595.989,588.970
187,187,597.572,589.405
188,180,597.559,589.563
189,183,598.845,592.499
190,189,599.803,593.171
191,192,599.684,592.148
192,190,600.062,591.953
193,194,600.608,592.351
194,197,602.756,591.069
195,211,603.749,589.668
196,207,603.963,590.244
197,204,602.695,587.654
198,203,602.829,587.673
199,210,602.406,590.227
200,207,602.855,589.519
201,212,602.361,590.108
202,207,605.116,591.879
203,211,605.618,591.241
204,190,606.553,589.856
205,202,607.818,589.022
206,200,610.162,590.143
207,191,613.055,591.965
208,196,612.695,592.716
209,203,611.681,591.355
210,200,614.034,591.625
211,198,615.592,593.352
212,198,615.470,592.086
213,201,615.051,592.686
214,214,615.373,592.506
215,208,614.498,592.618
216,212,613.063,593.736
217,221,613.961,594.252
218,204,611.734,596.981
219,208,611.300,598.293
220,201,611.775,597.318
221,203,612.698,595.972
222,194,614.246,595.426
223,199,616.739,595.683
224,219,617.679,595.224
225,218,617.759,592.637
226,216,616.909,591.463
227,227,616.654,591.454
228,221,616.319,591.212
229,238,617.341,588.947
230,232,619.039,588.857
231,256,619.904,588.229
232,238,618.970,587.189
233,240,618.833,586.263
234,245,618.094,586.196
235,242,619.741,584.647
236,235,620.900,583.749
237,233,620.293,581.375
238,248,619.263,580.542
239,245,619.965,582.118
240,246,620.655,581.716
241,252,618.643,582.179
242,232,617.681,584.840
243,239,618.330,587.255
244,245,618.783,588.479
245,241,620.657,589.404
246,258,619.503,589.067
247,255,618.187,589.119
248,229,616.379,589.660
249,238,615.441,589.572
250,249,614.791,587.495
251,250,614.293,587.923
252,245,613.667,590.016
253,243,611.975,590.080
254,253,609.580,589.370
255,247,608.178,589.432
256,250,608.469,589.641
257,250,609.521,589.821
258,246,609.685,591.540
259,229,610.931,592.330
260,207,609.872,591.236
261,200,608.546,590.214
262,191,609.892,588.589
263,191,612.165,587.135
264,192,612.415,588.571
265,194,610.942,587.960
266,199,612.629,587.920
267,187,613.519,588.103
268,191,614.353,589.324
269,191,614.167,591.293
270,199,613.203,589.533
271,200,612.123,587.505
272,187,610.022,588.080
273,201,609.153,587.643
274,187,607.578,584.546
275,188,608.156,584.062
276,182,610.180,584.017
277,202,611.039,584.854
278,208,612.299,585.818
279,196,615.828,584.763
280,186,618.303,585.748
281,191,620.367,584.858
282,179,622.659,583.620
283,187,620.656,582.462
284,209,619.701,581.058
285,193,618.699,578.287
286,204,619.385,577.299
287,192,619.896,576.155
288,191,618.674,576.773
289,190,618.276,577.147
290,197,619.417,575.068
291,187,619.813,574.590
292,186,620.085,575.303
293,180,620.266,576.523
294,199,619.660,577.256
295,197,620.808,577.045
296,191,622.078,576.794
297,196,622.051,577.915
298,184,623.615,576.288
299,190,622.918,578.011
300,202,620.208,577.171
301,202,618.727,576.791
302,203,621.674,577.776
303,199,621.759,574.031
304,202,622.584,573.422
305,209,622.885,574.237
306,204,622.239,575.622
307,203,621.798,575.569
308,208,620.342,573.964
309,214,622.109,571.259
310,214,621.974,572.395
311,207,620.366,572.331
312,210,620.762,571.858
313,203,622.617,572.254
314,200,623.422,570.713
315,200,624.264,571.322
316,192,626.570,572.506
317,197,625.224,572.550
318,196,624.477,573.481
319,191,625.830,572.673
320,199,627.851,572.117
321,193,628.095,572.703
322,189,625.859,571.595
323,185,626.548,571.587
324,197,628.963,571.261
325,196,630.078,569.914
326,197,630.214,570.223
327,199,632.931,570.978
328,192,634.736,572.142
329,195,634.072,570.155
330,191,633.171,568.181
331,195,634.479,567.299
332,196,632.869,566.892
333,208,632.489,567.805
334,197,634.486,567.418
335,207,635.974,563.863
336,199,636.072,561.639
337,195,635.689,560.862
338,189,636.055,561.364
339,210,637.833,563.000
340,226,637.683,564.955
341,238,636.283,563.354
342,245,633.761,563.225
343,232,634.370,564.492
344,197,635.781,565.900
345,200,635.280,564.333
346,210,633.089,562.835
347,202,631.664,561.236
348,223,631.715,563.582
349,217,633.714,564.117
350,206,633.766,563.775
351,207,633.074,562.213
352,200,629.161,562.103
353,200,629.331,562.241
354,195,630.468,561.793
355,199,628.556,562.620
356,190,628.445,559.404
357,197,629.463,560.161
358,188,631.158,561.244
359,193,629.930,562.362
360,214,628.559,561.993
361,196,629.520,560.517
362,196,630.739,561.790
363,196,631.796,561.047
364,200,632.755,561.125
365,199,633.482,558.901
366,209,635.312,559.281
367,199,636.296,558.904
368,197,636.713,562.068
369,188,635.054,563.072
370,218,637.061,562.052
371,233,637.442,562.085
372,249,636.261,561.095
373,257,637.923,562.256
374,256,637.010,564.884
375,265,637.214,564.532
376,256,636.698,563.978
377,261,635.296,563.609
378,269,635.254,563.297
379,271,634.933,562.170
380,270,635.188,561.464
381,269,634.466,560.485
382,247,634.432,559.921
383,244,635.103,560.575
384,252,634.387,559.462
385,259,635.289,559.936
386,256,634.768,560.885
387,258,634.177,561.082
388,264,635.395,564.323
389,280,636.819,563.782
390,264,635.263,563.817
391,262,634.259,566.652
392,258,632.875,567.276
393,260,632.328,566.971
394,263,633.081,567.758
395,268,633.186,568.152
396,267,633.514,569.763
397,274,633.772,570.675
398,272,633.147,570.549
399,262,632.670,569.348
400,267,633.328,567.922
401,249,635.082,566.665
402,248,636.092,566.804
403,219,636.314,567.467
404,226,637.826,571.847
405,220,638.809,574.325
406,217,641.706,573.968
407,231,642.870,573.888
408,250,645.195,573.768
409,264,646.372,573.164
410,256,646.190,573.011
411,251,647.081,572.362
412,259,647.441,570.017
413,257,648.798,568.858
414,265,651.436,569.113
415,267,652.759,568.933
416,267,654.744,570.399
417,266,654.195,570.570
418,276,653.021,571.281
419,276,651.190,572.760
420,261,652.482,574.380
421,254,653.565,574.763
422,263,652.466,576.017
423,266,651.905,574.029
424,270,651.605,573.509
425,267,651.315,572.902
426,271,650.142,573.377
427,254,650.657,573.971
428,255,650.010,574.131
429,254,650.119,573.769
430,263,651.089,572.548
431,250,653.420,571.670
432,249,653.272,574.267
433,251,649.910,573.285
434,250,649.512,572.506
435,243,651.178,571.614
436,245,649.982,572.105
437,251,648.311,570.176
438,250,648.688,567.605
439,260,649.677,568.223
440,264,648.233,568.168
441,263,645.197,567.709
442,263,645.669,568.608
443,275,643.842,567.151
444,274,643.535,567.845
445,275,643.643,569.174
446,269,642.956,567.779
447,256,643.289,565.852
448,261,644.875,566.827
449,251,646.568,566.212
450,241,648.721,567.691
451,240,648.998,566.802
452,222,647.775,565.892
453,232,648.111,566.308
454,212,649.568,565.858
455,234,650.299,567.196
456,242,649.589,570.597
457,261,649.841,573.032
458,256,648.898,573.046
459,247,648.420,572.147
460,250,648.949,570.180
461,240,649.187,570.500
462,210,646.640,571.401
463,206,647.768,571.130
464,194,648.217,569.368
465,205,650.185,569.424
466,202,652.240,569.842
467,200,651.804,568.465
468,190,652.296,568.195
469,192,652.781,569.771
470,190,653.751,569.808
471,209,654.503,570.220
472,197,654.817,572.832
473,204,655.068,570.939
474,183,655.791,570.839
475,190,656.358,571.148
476,189,655.033,572.672
477,199,655.943,572.990
478,190,655.093,572.629
479,193,652.891,571.932
480,196,650.853,572.011
481,192,652.069,570.092
482,191,652.351,570.875
483,190,652.939,572.225
484,202,652.660,568.915
