 ,Area,XM,YM
300,235,489.767,499.847
301,223,488.861,500.019
302,228,490.326,503.458
303,228,490.745,503.886
304,216,489.967,506.004
305,212,490.930,506.032
306,205,491.550,504.926
307,215,492.477,502.913
308,220,492.214,501.290
309,209,491.036,500.876
310,227,491.800,502.713
311,229,490.478,505.312
312,232,490.928,506.549
313,233,489.071,506.201
314,223,489.368,505.879
315,218,489.152,505.563
316,230,488.392,504.667
317,226,489.229,505.620
318,227,486.621,506.434
319,214,485.088,505.457
320,219,484.223,502.833
321,228,483.365,502.190
322,213,484.428,501.892
323,227,484.145,501.659
324,219,484.147,502.642
325,222,484.811,504.151
326,218,485.136,505.680
327,214,487.436,506.816
328,211,488.030,506.673
329,210,486.945,507.934
330,217,484.757,505.192
331,218,484.899,505.601
332,218,487.284,504.268
333,218,488.045,503.899
334,219,489.338,504.911
335,215,486.201,505.521
336,232,483.002,506.779
337,216,480.339,508.290
338,230,478.865,509.688
339,235,478.529,509.765
340,227,476.976,509.584
341,224,474.533,511.264
342,216,472.346,510.606
343,224,471.167,512.420
344,217,470.884,513.663
345,212,469.542,514.947
346,215,469.182,517.721
347,213,469.431,517.388
348,208,470.458,516.152
349,206,469.863,515.857
350,220,468.842,512.799
351,210,468.646,510.614
352,226,468.360,509.981
353,226,467.816,510.523
354,231,470.882,509.915
355,222,470.547,511.761
356,230,472.405,511.662
357,230,471.718,510.648
358,229,469.589,511.880
359,225,467.491,514.495
360,221,466.182,516.265
361,232,465.878,517.413
362,226,465.140,519.065
363,231,465.543,518.354
364,219,466.648,517.075
365,226,467.452,517.177
366,227,469.699,517.381
367,220,470.969,515.718
368,225,470.494,518.225
369,219,468.209,519.120
370,210,469.705,518.240
371,220,468.626,517.853
372,225,465.176,516.726
373,223,464.887,514.501
374,227,464.657,514.394
375,229,463.909,514.293
376,221,463.305,515.915
377,218,463.696,515.796
378,204,463.470,516.082
379,211,463.489,515.677
380,219,460.569,517.351
381,225,461.443,519.020
382,220,461.867,518.379
383,229,460.941,519.463
384,224,459.262,517.511
385,222,458.748,517.412
386,227,461.549,516.688
387,212,462.077,515.717
388,229,460.545,515.429
389,222,462.731,516.169
390,224,464.137,515.400
391,223,463.078,515.296
392,224,461.859,515.001
393,228,459.249,515.484
394,218,457.072,517.640
395,203,456.554,518.024
396,218,456.717,519.344
397,212,455.238,517.848
398,202,455.760,517.450
399,212,455.474,516.019
400,201,456.698,515.536
401,204,457.330,514.306
402,208,458.101,512.848
403,207,458.428,510.650
404,215,460.810,510.770
405,229,462.503,511.878
406,217,464.465,512.848
407,213,463.091,514.492
408,195,461.110,515.012
409,199,461.653,515.617
410,199,459.504,514.470
411,197,459.079,513.929
412,200,458.562,510.251
413,195,458.428,510.380
414,192,460.236,511.744
415,186,460.201,512.135
416,178,459.463,511.555
417,195,458.578,511.437
418,195,456.425,511.794
419,205,456.297,510.820
420,207,457.187,509.707
421,207,456.749,508.040
422,220,456.575,507.119
423,213,455.223,508.440
424,203,453.213,509.456
425,209,452.790,508.707
426,221,451.426,507.064
427,198,450.367,509.636
428,189,448.669,509.364
429,205,449.049,508.788
430,213,450.811,510.777
431,219,449.867,512.930
432,211,448.481,512.522
433,206,447.343,513.822
434,202,446.746,514.179
435,202,448.771,512.868
436,193,448.368,514.065
437,205,447.105,512.292
438,207,446.387,512.229
439,211,446.530,513.172
440,206,449.576,514.303
441,205,448.679,515.024
442,201,448.989,515.993
443,201,450.725,515.891
444,202,451.435,517.206
445,198,453.963,516.007
446,203,455.451,512.912
447,200,456.664,509.740
448,208,456.584,507.408
449,203,457.707,505.953
450,201,459.539,506.039
451,198,460.496,504.832
452,192,458.265,503.796
453,190,456.942,502.552
454,181,453.813,501.784
455,184,456.317,499.968
456,186,456.540,499.825
457,174,457.584,498.818
458,174,458.043,498.674
459,181,460.645,499.968
