 ,Area,XM,YM
216,279,459.950,557.637
217,273,460.941,557.825
218,282,459.659,558.628
219,280,458.484,558.854
220,272,457.166,559.462
221,276,458.643,559.045
222,276,457.148,558.512
223,276,455.165,555.833
224,276,455.870,554.395
225,263,454.684,550.866
226,265,453.674,550.485
227,260,453.821,550.664
228,263,452.641,552.174
229,263,453.547,551.714
230,272,453.589,550.115
231,271,454.749,549.227
232,268,452.411,548.856
233,270,449.750,549.489
234,261,449.005,549.846
235,258,450.745,550.033
236,257,452.179,550.919
237,259,451.110,550.118
238,253,446.545,548.634
239,244,443.634,549.288
240,232,444.935,551.665
241,231,444.973,551.407
242,220,443.943,552.411
243,227,442.728,553.354
244,230,443.079,556.393
245,214,442.082,558.894
246,239,442.260,558.224
247,230,440.826,555.385
248,230,439.105,554.610
249,200,439.113,553.314
250,226,439.957,553.904
251,233,441.847,556.779
252,238,444.565,556.327
253,254,444.957,555.856
254,245,446.313,555.785
255,251,447.891,556.254
256,240,446.473,556.099
257,213,444.220,556.690
258,201,445.047,557.135
259,196,443.783,557.015
260,190,443.166,557.120
261,187,441.294,556.709
262,194,440.052,556.741
263,205,440.542,554.006
264,197,439.339,553.814
265,201,438.699,553.157
266,208,439.601,551.314
267,199,440.460,547.777
268,197,441.346,546.944
269,194,441.851,546.309
270,194,443.867,545.601
271,200,446.220,544.723
272,196,444.906,543.570
273,190,445.272,543.445
274,211,445.284,545.358
275,207,445.373,547.315
276,200,443.997,548.363
277,192,443.522,548.894
278,196,441.871,549.071
279,194,443.637,548.939
280,204,444.488,549.388
281,224,443.255,550.923
282,197,442.608,553.075
283,207,445.618,552.521
284,208,447.248,552.701
285,194,449.679,553.843
286,194,448.070,553.039
287,194,445.952,553.459
288,201,445.715,553.955
289,196,443.273,553.893
290,196,443.309,552.532
291,193,442.097,554.288
292,199,442.305,553.056
293,193,443.042,552.613
294,191,442.717,552.208
295,213,445.046,553.058
296,201,443.624,555.333
297,204,443.509,555.892
298,192,442.933,555.463
299,193,442.017,555.421
300,194,440.857,553.577
301,194,441.127,553.707
302,186,442.835,553.453
303,203,441.476,553.261
304,206,439.683,554.111
305,194,438.619,552.205
306,201,438.691,552.348
307,197,441.535,551.372
308,192,439.597,549.208
309,193,440.285,550.181
310,197,440.414,549.711
311,194,439.864,550.757
312,198,437.900,552.092
313,201,433.533,551.858
314,195,430.618,549.981
315,197,430.202,549.628
316,194,431.340,550.099
317,193,430.429,551.059
318,193,432.048,550.102
319,200,429.920,549.835
320,196,428.678,549.073
321,202,428.934,548.961
322,198,430.666,550.092
323,200,430.737,550.076
324,199,430.763,551.374
325,213,430.980,552.943
326,205,430.254,555.542
327,213,429.574,557.012
328,212,429.261,558.075
329,212,429.949,559.804
330,219,429.793,560.884
331,212,431.469,563.797
332,210,432.510,562.320
333,206,431.513,563.050
334,207,428.143,561.113
335,212,427.578,559.273
336,212,425.178,558.173
337,211,426.559,557.706
338,214,426.081,557.516
339,200,427.560,556.847
340,212,428.045,555.199
341,211,425.642,554.671
342,206,425.549,552.158
343,201,424.769,551.807
344,216,423.914,552.333
345,216,424.516,552.488
346,217,425.470,551.375
347,214,428.382,549.747
348,211,430.994,551.083
349,213,433.006,547.804
350,218,431.230,549.548
351,215,430.373,551.100
352,216,426.979,550.952
353,214,422.156,549.684
354,211,419.891,548.183
355,211,416.946,549.286
356,218,416.107,548.216
357,204,416.751,548.256
358,201,416.509,548.204
359,197,416.837,546.918
360,192,418.932,548.782
361,191,420.573,550.104
362,193,422.494,551.656
363,195,420.847,551.584
364,190,420.267,551.190
365,183,419.187,554.756
366,186,419.669,554.971
367,179,418.800,555.302
368,183,419.662,554.918
369,178,421.216,555.903
370,186,420.851,554.084
371,183,420.990,554.697
372,198,421.095,555.908
373,181,421.035,555.421
374,185,419.939,556.136
375,197,417.090,556.151
376,203,417.299,553.908
377,200,417.963,554.242
378,202,417.181,551.506
379,187,417.780,552.138
380,188,417.007,552.665
381,187,416.544,549.375
382,202,415.176,550.637
383,211,415.605,553.116
384,203,416.372,553.674
385,217,417.168,553.198
386,206,418.181,555.672
387,211,417.698,554.814
388,207,416.886,553.989
389,213,416.944,554.218
390,212,416.382,554.994
391,215,417.045,556.484
392,203,416.369,556.949
393,204,417.107,556.426
394,197,417.710,556.199
395,198,418.046,554.734
396,191,418.543,555.749
397,190,417.487,555.997
398,182,414.146,555.821
399,195,411.060,556.970
400,177,407.564,558.060
401,198,405.029,558.149
402,201,403.105,557.095
403,205,404.105,555.229
404,209,406.142,553.580
405,203,407.416,550.795
406,209,406.646,551.010
407,201,406.979,548.829
408,204,408.326,547.500
409,213,408.261,546.646
410,206,409.237,546.797
411,198,407.907,546.784
412,196,406.882,547.080
413,196,406.486,546.240
414,203,405.709,545.757
415,205,403.847,548.555
416,206,401.802,547.425
417,202,401.473,545.185
418,212,403.372,544.523
419,205,405.586,541.743
420,203,406.112,542.275
421,195,405.098,539.075
422,183,403.894,538.184
423,193,404.011,538.645
424,181,402.923,540.814
425,173,402.677,541.503
426,183,403.271,542.153
427,153,402.428,540.318
428,100,400.056,540.856
429,120,400.028,540.251
430,147,400.634,540.502
431,161,400.897,540.496
432,199,404.284,541.427
433,205,405.129,541.623
434,208,405.870,543.202
435,211,405.849,542.018
436,204,406.575,541.125
437,214,406.765,540.358
438,216,407.081,540.296
439,208,405.944,541.160
440,209,404.884,541.319
441,205,403.444,541.597
442,210,405.989,541.194
443,212,406.579,540.790
444,199,406.539,541.966
445,197,407.389,539.834
446,195,408.840,540.042
447,181,409.338,540.388
448,185,408.346,541.168
449,184,405.823,541.430
450,181,405.013,540.348
451,173,403.487,537.589
452,180,403.963,538.014
453,171,404.459,538.386
454,167,401.729,537.919
455,153,399.940,537.183
456,178,398.818,536.372
457,168,397.416,536.866
458,158,394.739,537.335
459,162,393.717,537.454
460,167,394.177,536.817
461,164,396.206,536.585
462,160,396.026,536.643
463,141,398.146,537.287
464,146,399.193,537.062
465,169,400.008,535.808
466,186,401.730,534.950
467,184,402.890,533.928
468,178,404.039,532.846
469,179,404.890,532.047
470,178,406.844,531.789
471,172,406.484,533.584
472,152,406.183,532.108
473,151,406.116,532.861
474,169,405.020,533.707
475,184,403.005,533.084
476,174,401.971,532.300
477,173,400.227,535.718
478,149,400.214,536.745
479,105,400.580,539.913
480,120,398.721,536.675
481,143,397.248,533.604
482,140,396.925,533.414
483,128,398.067,535.071
