 ,Area,XM,YM
105,232,587.554,501.451
106,219,588.321,500.527
107,227,585.654,503.586
108,214,585.314,505.950
109,212,584.923,508.065
110,202,586.398,506.458
111,197,585.168,506.475
112,215,585.452,507.220
113,216,584.303,508.315
114,212,584.225,507.872
115,203,581.607,507.907
116,197,580.017,506.103
117,204,579.308,505.478
118,204,579.602,505.712
119,207,580.479,505.466
120,205,579.140,506.634
121,194,577.287,508.275
122,203,576.332,510.314
123,195,575.716,511.472
124,190,574.645,511.147
125,202,574.614,511.743
126,209,575.067,512.951
127,203,576.767,513.194
128,204,575.905,512.459
129,220,575.204,512.884
130,208,574.168,514.710
131,219,573.087,514.166
132,209,571.465,514.807
133,214,569.684,513.870
134,222,569.175,512.096
135,217,568.734,511.480
136,231,567.617,510.828
137,231,567.954,510.684
138,223,567.511,509.812
139,221,570.520,506.081
140,226,567.626,502.446
141,243,567.398,501.846
142,238,567.216,503.399
143,243,563.821,504.406
144,221,561.735,503.903
145,223,561.247,505.320
146,214,561.110,505.644
147,229,561.002,503.565
148,229,560.060,501.344
149,226,558.965,501.985
150,232,559.103,503.517
151,224,560.924,503.680
152,228,561.725,505.734
153,216,560.471,505.598
154,222,562.025,504.760
155,227,561.328,503.044
156,223,561.027,501.733
157,232,559.619,503.666
158,226,559.389,505.124
159,225,557.063,506.348
160,231,555.777,505.650
161,231,556.604,507.539
162,221,558.764,507.080
163,232,560.697,504.372
164,233,559.770,503.194
165,224,555.733,502.066
166,225,554.526,501.205
167,220,554.600,501.332
168,218,555.616,501.892
169,229,554.719,504.511
170,218,554.043,505.650
171,217,553.928,506.116
172,222,553.056,506.090
173,221,553.104,503.145
174,227,551.622,502.907
175,249,549.541,502.365
176,245,550.023,503.075
177,274,549.800,504.172
178,296,550.347,504.342
179,300,551.269,503.584
180,298,547.921,503.058
181,301,544.524,502.915
182,284,542.780,500.988
183,294,538.316,498.635
184,298,539.555,498.682
185,296,538.677,497.925
186,305,540.121,498.556
187,300,539.639,497.109
188,312,537.919,495.967
189,312,538.795,495.430
190,314,538.561,491.952
191,311,539.499,489.025
192,324,540.105,491.305
193,318,541.886,493.514
194,305,542.594,495.156
195,308,541.723,494.408
196,306,538.423,492.664
197,302,538.129,493.684
198,314,538.269,493.166
199,307,539.330,494.195
200,306,539.660,495.574
201,314,538.365,496.162
202,309,537.442,498.252
203,312,536.091,499.156
204,328,533.223,499.807
205,313,532.067,500.568
206,327,533.479,500.925
207,302,534.374,502.573
208,313,531.714,500.325
209,315,531.442,501.199
210,308,532.690,502.568
211,317,534.341,502.040
212,308,536.125,500.109
213,310,535.979,498.082
214,311,534.682,497.739
215,304,534.663,497.467
216,303,533.826,497.623
217,309,536.007,499.486
218,299,535.528,498.037
219,309,536.031,498.248
220,312,534.964,498.405
221,305,536.257,496.879
222,303,536.710,495.924
223,309,535.489,495.017
224,310,533.908,494.698
225,310,533.777,493.839
226,311,533.926,491.109
227,302,534.891,491.374
228,296,535.142,491.714
229,309,534.194,490.226
230,319,534.813,487.925
231,333,536.556,485.785
232,332,534.741,483.473
233,320,534.937,483.370
234,312,532.782,482.175
235,319,532.047,481.494
236,319,533.046,481.364
237,325,532.434,481.089
238,327,532.169,480.960
239,320,532.704,479.454
240,316,534.065,480.295
241,324,532.926,481.958
242,321,532.157,483.270
243,319,532.352,483.610
244,325,532.486,482.862
245,322,533.785,484.156
246,307,534.981,486.445
247,316,535.712,486.470
248,310,537.292,485.789
249,312,538.576,484.281
250,322,535.986,484.820
251,309,535.803,483.453
252,321,533.185,483.719
253,319,530.556,482.271
254,309,530.254,479.338
255,315,529.500,479.070
256,318,527.331,477.380
257,321,527.376,475.284
258,318,528.599,477.551
259,307,529.772,478.276
260,316,532.042,479.280
261,311,534.604,478.717
262,315,535.515,478.177
263,311,536.012,478.454
264,321,536.441,480.156
265,323,536.457,480.611
266,334,536.210,478.809
267,313,535.805,478.406
268,312,536.589,480.371
269,309,535.756,478.607
270,320,534.381,479.519
271,327,536.018,478.789
272,320,539.377,476.748
273,307,540.574,477.333
274,316,541.378,475.847
275,333,541.165,474.057
276,319,540.968,470.691
277,319,542.156,470.809
278,311,543.614,472.031
279,315,542.497,471.397
280,310,541.830,471.157
281,316,542.649,469.322
282,296,540.442,466.986
283,311,541.584,467.230
284,305,543.383,464.807
285,308,543.956,464.991
286,305,542.241,464.604
287,305,541.508,462.979
288,306,540.987,462.512
289,303,538.309,459.490
290,293,539.063,460.417
291,264,536.964,461.438
292,246,536.443,460.716
293,272,536.779,457.866
294,284,538.244,458.224
295,290,539.379,456.737
296,298,540.005,456.312
297,296,542.426,456.513
298,298,545.927,458.272
299,309,546.458,461.010
300,304,548.020,464.170
301,308,549.131,465.107
302,305,548.320,466.079
303,309,547.274,464.027
304,318,544.292,465.503
305,314,542.157,467.524
306,316,543.666,467.119
307,308,545.688,468.615
308,310,544.632,469.157
309,315,543.417,468.273
310,316,543.566,467.492
311,320,542.667,467.956
312,310,542.529,469.384
313,304,541.833,469.912
314,300,543.354,470.089
315,310,546.332,467.956
316,306,546.528,468.130
317,313,546.886,468.399
318,313,548.548,467.247
319,320,549.845,467.061
320,315,550.141,467.534
321,310,547.607,468.478
322,309,547.207,466.597
323,304,545.251,465.022
324,312,542.427,464.567
325,315,541.282,464.795
326,327,540.541,465.122
327,320,539.155,466.023
328,341,540.837,467.570
329,335,540.601,468.885
330,340,539.108,470.847
331,326,537.470,470.131
332,334,537.360,469.372
333,339,536.951,469.787
334,334,537.146,470.065
335,318,537.479,469.725
336,326,539.055,471.055
337,320,541.712,470.118
338,332,541.917,470.076
339,332,543.320,468.583
340,340,543.393,468.436
341,341,541.548,469.521
342,335,543.296,470.045
343,338,540.580,470.582
344,355,539.284,469.175
345,359,539.650,467.431
346,361,538.974,468.541
347,382,537.957,468.311
348,400,539.120,468.929
349,410,539.927,468.162
350,405,538.786,465.976
351,412,538.390,463.809
352,417,538.874,464.838
353,401,538.364,466.395
354,375,537.705,467.548
355,383,537.714,467.134
356,364,539.787,466.468
357,353,540.778,464.967
358,345,541.688,464.207
359,375,537.959,463.811
360,372,536.725,464.516
361,399,534.873,462.268
362,354,534.106,461.988
363,348,535.986,460.825
364,345,535.867,461.464
365,348,533.596,462.456
366,326,534.944,461.834
367,319,534.925,462.076
368,359,535.612,460.711
369,361,536.953,456.939
370,333,539.728,453.313
371,340,539.994,455.117
372,349,541.697,455.878
373,358,540.923,456.359
374,360,539.807,457.541
375,382,540.014,457.840
376,366,543.277,460.732
377,367,543.569,461.139
378,381,545.659,465.280
379,396,549.356,465.654
380,405,550.880,465.477
381,432,548.523,465.816
382,449,547.940,466.668
383,461,548.522,466.787
384,460,547.874,465.696
385,453,547.238,464.160
386,482,550.054,467.402
387,483,549.755,468.351
388,477,548.085,470.498
389,467,549.220,473.347
390,467,549.932,473.586
391,469,552.451,475.559
392,454,551.770,476.082
393,463,550.963,475.965
394,476,549.927,476.673
395,487,548.473,476.562
396,475,548.313,477.086
397,515,549.303,476.935
398,489,551.385,474.991
399,470,550.600,476.238
400,478,551.152,475.897
401,500,550.879,476.840
402,494,548.566,478.111
403,471,550.169,479.907
404,462,551.094,480.868
405,457,550.365,482.532
406,455,552.229,483.558
407,460,553.277,483.352
408,468,552.150,485.266
409,463,550.304,484.225
410,447,547.770,482.486
411,459,547.178,482.988
412,454,545.847,483.001
413,433,544.210,483.081
414,423,542.731,481.917
415,428,542.585,484.364
416,401,541.173,487.007
417,390,539.760,488.982
418,379,539.024,489.693
419,371,538.237,491.220
420,353,538.161,492.659
421,372,535.232,493.082
422,389,534.407,494.444
423,388,533.221,494.533
424,403,532.237,495.683
425,404,533.197,497.623
426,397,533.645,498.595
427,421,533.004,498.969
428,428,531.436,496.876
429,425,530.418,493.905
430,436,531.399,490.900
431,432,530.520,490.925
432,416,527.710,489.643
433,425,527.481,488.583
434,425,530.395,491.461
435,388,532.037,492.250
436,355,530.849,493.741
437,371,527.814,492.514
438,373,527.387,492.987
439,376,524.932,491.690
440,372,523.474,489.411
441,391,522.964,490.639
442,389,523.827,492.192
443,396,523.344,491.053
444,421,525.580,490.515
445,461,526.844,490.265
446,498,525.212,486.008
447,477,522.171,482.988
448,468,521.047,483.036
449,469,520.214,483.336
450,475,520.056,481.081
451,477,518.570,480.530
452,449,517.259,478.550
453,457,515.648,476.882
454,490,517.188,476.835
455,465,520.436,476.957
456,471,521.832,474.750
457,457,521.761,474.093
458,460,521.520,475.998
459,471,520.820,475.358
460,463,521.140,478.293
461,478,518.357,477.955
462,460,514.924,476.811
463,473,513.865,475.275
464,474,513.464,474.039
465,475,513.556,477.236
466,468,511.000,479.284
