 ,Area,XM,YM
230,289,495.998,509.286
231,280,496.462,511.159
232,288,494.930,510.046
233,291,493.978,509.585
234,283,495.387,510.249
235,289,495.543,513.830
236,292,496.396,513.917
237,281,497.052,514.038
238,294,495.542,514.603
239,284,494.056,516.385
240,287,495.966,514.768
241,297,496.173,514.785
242,284,496.037,513.335
243,287,495.458,515.063
244,299,495.571,513.798
245,300,495.951,515.112
246,293,497.227,516.782
247,308,498.220,517.502
248,313,498.624,517.139
249,317,500.252,513.746
250,308,500.642,513.001
251,306,500.646,513.465
252,304,500.768,514.159
253,304,500.756,514.130
254,309,500.361,511.739
255,326,501.676,509.820
256,325,502.719,508.399
257,322,503.217,510.541
258,325,505.276,509.636
259,343,506.478,509.439
260,339,505.227,508.610
261,356,504.764,507.419
262,347,504.054,506.083
263,337,503.724,504.943
264,331,502.754,506.408
265,328,501.667,503.863
266,314,501.473,503.315
267,342,499.387,502.958
268,333,498.588,504.049
269,330,500.428,503.068
270,338,500.370,500.280
271,324,497.607,498.505
272,325,495.700,498.058
273,327,495.873,497.690
274,339,496.642,497.506
275,338,497.309,495.014
276,338,498.007,492.956
277,330,499.903,492.690
278,339,498.464,494.532
279,296,496.116,494.367
280,296,496.118,493.736
281,299,496.554,492.396
282,298,495.703,493.393
283,295,494.958,494.072
284,293,496.437,496.524
285,283,495.717,498.835
286,283,495.407,498.810
287,294,496.218,500.665
288,292,494.562,499.205
289,284,495.380,497.232
290,280,496.515,494.598
291,279,497.002,493.999
292,271,496.633,493.882
293,279,497.791,493.581
294,285,497.424,491.569
295,282,497.257,491.291
296,284,496.167,492.635
297,281,498.193,493.872
298,276,496.141,494.336
299,272,495.443,495.663
300,268,494.511,494.429
301,271,492.547,493.826
302,255,491.774,492.613
303,266,492.827,490.614
304,264,491.822,488.043
305,269,490.191,485.372
306,267,490.041,486.467
307,269,489.684,486.875
308,260,488.537,487.675
309,259,488.980,486.885
310,268,487.912,485.383
311,278,486.868,486.177
312,271,487.933,485.239
313,277,488.115,481.891
314,264,488.917,481.585
315,257,488.234,480.046
316,254,487.166,479.066
317,269,490.180,475.578
318,269,491.499,473.709
319,268,493.996,471.242
320,285,495.485,468.488
321,279,497.744,467.954
322,267,499.001,465.633
323,269,500.168,465.508
324,267,500.349,469.066
325,265,500.121,469.042
326,267,498.899,470.117
327,268,497.399,471.725
328,273,497.796,472.405
329,271,495.993,474.067
330,274,498.411,474.875
331,280,499.368,472.536
332,277,499.819,470.730
333,281,501.502,472.419
334,276,502.340,473.650
335,276,504.432,472.936
336,279,504.870,472.089
337,281,504.732,474.269
338,278,506.425,474.628
339,280,507.578,473.989
340,279,509.202,474.331
341,280,511.351,475.364
342,281,514.917,476.481
343,273,514.323,475.186
344,276,515.451,473.622
345,271,518.905,474.734
346,284,519.609,476.175
347,279,519.750,477.780
348,277,521.001,480.168
349,278,521.497,478.620
350,282,522.856,479.456
351,290,524.127,479.399
352,275,526.428,477.342
353,279,525.161,474.477
354,274,526.703,473.867
355,286,527.239,475.973
356,294,527.520,478.778
357,284,527.511,478.986
358,312,524.831,477.437
359,314,523.966,476.998
360,296,527.667,475.293
361,298,528.609,474.915
362,308,527.890,474.584
363,321,529.173,475.035
364,306,531.840,477.318
365,321,534.427,478.676
366,349,536.164,479.792
367,381,537.318,478.546
368,378,537.859,478.278
369,393,538.615,475.836
370,410,537.715,475.890
371,388,536.929,478.275
372,379,536.985,479.631
373,343,535.053,480.859
374,351,533.872,482.031
375,349,532.584,484.503
376,374,531.427,483.203
377,367,532.541,483.516
378,343,533.806,482.978
379,349,533.851,481.666
380,323,534.016,480.600
381,309,534.552,480.909
382,327,535.636,481.093
383,324,536.120,480.132
384,311,537.681,480.034
385,305,537.438,480.727
386,316,537.197,480.673
387,312,536.263,482.784
388,310,536.202,484.040
389,304,538.212,487.810
390,300,541.837,488.375
391,299,541.039,487.950
392,294,542.756,488.596
393,296,544.182,488.273
394,293,544.517,489.106
395,296,543.925,491.253
396,293,541.668,491.638
397,283,541.447,492.208
398,287,540.640,490.754
399,286,540.515,488.748
400,293,540.527,487.170
401,283,541.447,485.602
402,270,544.108,485.288
403,275,545.888,485.213
404,268,545.057,483.933
405,266,544.390,484.065
406,268,545.859,484.788
407,278,545.718,483.395
408,265,544.413,483.320
409,266,544.428,484.690
410,273,545.478,484.630
411,277,544.754,484.105
412,277,543.850,483.090
413,275,546.225,484.313
414,275,546.979,480.985
415,274,548.585,479.464
416,279,548.704,479.294
417,274,549.415,478.981
418,273,549.597,478.471
419,270,549.869,480.841
420,269,550.128,482.782
421,276,549.603,479.984
422,276,548.619,477.341
423,279,548.825,478.235
424,286,547.983,479.761
425,286,549.382,476.539
426,279,547.985,477.767
427,285,548.175,479.301
428,295,549.654,480.356
429,286,550.502,479.248
430,280,550.447,479.470
431,287,549.856,478.111
432,279,548.461,476.245
433,279,547.746,477.635
434,276,549.266,477.088
435,281,548.061,478.684
436,280,549.298,479.444
437,277,549.659,479.074
438,281,547.347,477.669
439,285,547.225,474.697
440,279,546.174,474.758
441,273,546.228,477.328
442,272,544.574,478.710
443,272,544.300,478.884
444,276,544.975,480.678
445,276,545.315,479.206
446,273,543.146,479.633
447,275,543.004,482.103
448,268,540.195,483.631
449,279,540.660,484.949
450,278,541.299,485.367
451,276,541.590,488.057
452,278,540.574,488.195
453,287,537.839,487.649
454,275,537.231,489.461
455,274,536.052,489.209
456,282,533.871,491.424
457,277,535.010,493.023
458,276,535.383,492.910
459,289,536.356,490.964
460,278,535.244,488.437
461,280,535.037,487.155
462,273,536.138,484.745
463,279,534.717,485.390
464,276,533.035,487.313
465,271,533.016,486.266
466,282,535.130,485.578
467,274,536.487,487.345
468,271,535.319,486.758
469,278,537.472,486.424
470,285,535.207,485.579
471,285,535.927,481.950
472,277,538.908,483.011
473,275,537.756,482.012
474,271,536.110,480.787
475,275,534.636,482.510
476,279,532.801,483.844
477,278,530.190,485.015
478,275,527.644,486.889
479,275,527.066,486.547
480,283,524.905,486.862
481,284,525.499,487.736
482,305,526.230,489.640
483,302,527.382,492.541
484,308,526.367,490.764
485,325,525.243,491.693
486,333,525.853,492.064
487,357,527.884,492.433
488,341,528.064,491.342
489,339,527.109,490.940
490,344,526.500,489.891
491,339,526.119,489.040
492,374,528.125,488.389
493,375,529.852,487.943
494,388,527.600,485.834
495,377,527.754,484.136
496,391,527.638,484.869
497,409,529.512,487.962
498,409,530.303,489.096
499,400,531.603,488.817
500,369,533.844,487.756
501,369,533.719,486.850
502,361,531.921,488.279
503,364,530.169,489.775
504,394,532.091,488.606
505,385,532.953,487.364
506,403,531.953,487.529
507,419,532.704,486.236
508,450,533.315,485.682
509,472,533.901,484.745
510,469,532.940,484.723
511,484,533.766,483.289
512,474,536.334,482.302
513,455,537.764,482.381
514,446,538.073,483.455
515,450,537.624,483.776
516,443,537.689,483.912
517,437,540.382,485.687
518,422,539.744,486.158
519,430,538.902,486.587
520,442,539.023,487.336
521,449,537.487,487.080
522,437,535.595,487.632
523,440,536.348,488.136
524,443,539.454,487.631
525,425,541.791,486.882
526,435,542.103,486.294
527,419,538.874,489.677
528,400,538.876,491.478
529,389,538.585,490.521
530,376,537.967,488.700
