 ,Area,XM,YM
104,236,622.331,553.948
105,228,621.106,554.213
106,236,621.592,552.486
107,240,620.602,552.029
108,234,618.947,553.352
109,238,616.063,554.370
110,237,618.889,555.502
111,228,619.195,555.574
112,225,621.092,557.849
113,219,623.202,559.358
114,217,623.962,559.910
115,231,623.060,559.628
116,232,623.294,559.029
117,228,625.718,559.757
118,208,627.278,561.063
119,223,627.261,562.974
120,221,627.337,561.232
121,213,629.752,560.726
122,235,630.749,561.342
123,227,629.198,562.176
124,229,626.916,563.119
125,228,625.566,560.394
126,211,626.306,558.475
127,213,626.323,558.333
128,201,625.787,558.007
129,208,621.564,556.701
130,207,621.168,554.898
131,218,622.480,553.813
132,211,622.114,551.208
133,211,621.875,550.249
134,220,620.959,549.255
135,227,620.611,549.765
136,222,620.310,548.670
137,209,620.880,548.180
138,209,620.724,547.921
139,217,621.061,547.190
140,207,620.183,548.751
141,228,617.209,549.379
142,213,616.997,550.497
143,219,618.698,549.099
144,213,621.281,548.334
145,214,621.905,548.316
146,215,625.113,549.099
147,198,626.550,549.696
148,192,625.931,549.773
149,204,627.100,548.903
150,203,626.004,548.263
151,200,627.248,548.793
152,205,630.499,546.455
153,215,630.163,545.730
154,208,630.257,544.926
155,214,628.344,543.764
156,215,629.263,546.517
157,214,630.945,544.350
158,208,632.267,543.152
159,203,631.863,544.495
160,209,631.019,542.555
161,202,629.803,542.351
162,198,628.519,540.916
163,197,629.800,542.111
164,200,629.898,542.920
165,199,629.678,542.194
166,203,627.854,542.377
167,193,629.135,540.656
168,205,630.740,540.474
169,194,631.341,541.768
170,205,631.499,540.648
171,198,630.633,541.769
172,201,631.472,541.934
173,187,631.755,541.588
174,196,634.309,542.819
175,196,635.480,544.502
176,189,634.205,544.094
177,189,634.288,541.477
178,195,630.708,541.206
179,195,631.649,540.294
180,189,631.179,539.748
181,194,631.013,540.447
182,197,630.170,540.258
183,191,629.791,541.115
184,199,628.814,540.651
185,188,625.865,538.619
186,193,625.352,537.835
187,198,626.253,535.963
188,196,625.838,537.773
189,193,624.061,538.010
190,199,622.902,537.817
191,191,622.390,539.588
192,194,622.877,539.768
193,191,622.649,540.958
194,196,621.168,543.204
195,190,620.028,545.000
196,212,619.399,544.598
197,195,619.326,545.543
198,189,620.030,546.959
199,193,619.550,548.224
200,190,620.395,550.618
201,195,620.144,551.761
202,193,618.302,551.685
203,180,617.274,553.696
204,189,616.742,556.660
205,192,617.059,556.618
206,181,617.414,557.295
207,193,617.749,556.488
208,193,617.368,556.067
209,187,617.426,557.880
210,180,616.860,557.348
211,185,616.004,558.527
212,193,615.186,559.592
213,188,616.196,559.041
214,192,614.806,559.950
215,191,616.616,559.870
216,196,618.348,558.797
217,192,618.079,555.889
218,194,618.970,556.098
219,196,617.217,557.834
220,187,615.994,560.818
221,185,615.501,563.009
222,190,617.705,563.483
223,185,619.641,564.525
224,191,618.263,563.832
225,188,616.875,563.716
226,192,615.692,564.339
227,192,611.897,561.383
228,196,610.928,559.979
229,201,609.836,559.495
230,197,608.061,556.862
231,197,608.363,559.224
232,207,608.248,560.555
233,211,608.675,560.033
234,214,611.232,557.627
235,215,610.391,556.744
236,201,610.879,555.920
237,189,611.635,557.404
238,195,609.967,555.872
239,204,609.686,554.923
240,214,607.074,555.546
241,205,606.442,552.528
242,208,606.269,550.686
243,205,605.816,549.624
244,218,607.483,550.699
245,218,607.765,549.221
246,206,606.534,548.147
247,203,605.145,548.713
248,213,605.881,549.855
249,214,605.007,550.637
250,227,604.194,548.405
251,227,605.336,547.655
252,217,608.243,547.686
253,226,607.838,547.462
254,218,607.858,546.055
255,232,607.227,544.602
256,210,605.952,543.217
257,221,608.225,541.784
258,211,608.621,540.668
259,216,607.274,540.011
260,219,605.907,540.163
261,231,604.477,540.288
262,233,603.559,536.040
263,224,601.765,534.001
264,218,601.668,534.407
265,216,600.788,534.482
266,220,599.131,534.435
267,223,600.774,535.872
268,223,601.330,537.013
269,226,598.828,535.171
270,232,595.930,536.269
271,230,596.275,537.026
272,233,599.275,538.687
273,222,601.292,538.550
274,224,604.110,540.045
275,224,604.310,541.778
276,234,603.847,542.621
277,227,599.786,544.806
278,229,597.881,543.202
279,228,596.068,541.810
280,220,597.945,542.549
281,223,597.837,542.849
282,231,596.625,545.080
283,232,597.445,547.505
284,233,600.643,548.116
285,228,603.793,547.530
286,237,604.908,547.836
287,233,604.622,547.601
288,226,605.471,548.122
289,223,605.706,547.582
290,237,604.151,546.326
291,232,603.078,546.383
292,236,602.223,545.756
293,236,602.424,546.797
294,230,601.493,547.047
295,221,601.932,545.684
296,224,603.282,544.719
297,226,604.920,542.572
298,233,604.003,542.845
299,224,606.216,541.908
300,226,608.025,539.620
301,211,606.976,540.046
302,211,608.662,540.072
303,212,608.617,540.908
304,219,608.625,540.564
305,216,609.168,538.686
306,218,609.661,539.311
307,231,606.975,541.507
308,218,605.203,542.451
309,216,605.823,540.593
310,216,606.892,539.203
311,210,607.159,537.982
312,215,608.480,537.581
313,227,608.387,536.948
314,227,609.501,535.674
315,214,609.119,534.190
316,210,608.687,534.268
317,210,605.189,534.763
318,217,603.693,534.199
319,212,605.546,534.789
320,203,608.610,533.889
321,210,608.347,531.632
322,219,609.741,530.842
323,212,609.894,533.762
324,207,609.665,536.123
325,215,609.750,536.507
326,228,611.566,536.195
327,232,612.612,536.647
328,235,612.321,535.767
329,225,610.730,537.364
330,228,609.880,537.510
331,217,611.100,537.953
332,226,609.505,538.728
333,237,607.976,540.293
334,227,608.207,542.540
335,219,608.696,540.157
336,228,607.444,538.604
337,229,605.575,538.036
338,223,605.823,539.738
339,233,607.137,540.562
340,229,605.922,538.636
341,229,605.957,537.255
342,230,602.195,536.430
343,229,601.474,537.224
344,223,600.897,537.091
345,231,601.055,534.339
346,216,602.207,531.011
347,220,601.625,530.318
348,216,602.556,529.376
349,216,603.136,529.459
350,220,604.287,528.655
351,217,607.202,524.599
352,215,607.624,524.816
353,217,609.735,524.187
354,222,609.906,525.016
355,219,607.662,523.200
356,228,606.624,521.138
357,219,608.114,520.466
358,213,605.859,518.577
359,215,603.300,520.734
360,204,603.649,520.836
361,196,601.917,518.035
362,202,601.762,515.552
363,209,604.867,516.115
364,202,605.714,518.601
365,186,606.820,517.833
366,194,606.926,518.023
367,200,604.906,520.552
368,196,602.618,523.499
369,186,602.552,525.752
370,194,602.221,526.775
371,199,602.700,528.170
372,200,600.587,529.695
373,210,598.819,528.743
374,190,600.405,530.105
375,194,600.264,529.733
376,201,599.237,528.748
377,202,600.690,527.089
378,202,601.698,525.538
379,189,604.480,525.186
380,199,603.106,524.685
381,197,604.864,526.894
382,211,605.880,526.841
383,214,604.766,528.309
384,202,603.406,529.068
385,208,602.100,527.859
386,208,602.397,526.252
387,212,602.438,526.710
388,217,602.449,525.765
389,217,602.114,524.624
390,221,600.286,525.681
391,203,597.975,526.091
392,214,597.587,525.835
393,223,598.233,525.877
394,211,600.862,524.240
395,207,600.156,524.954
396,219,599.580,524.203
397,222,600.268,522.671
398,227,601.883,522.293
399,228,602.569,523.420
400,228,601.882,524.787
401,220,604.711,524.877
402,223,603.718,523.813
403,219,604.373,524.361
404,213,606.194,524.437
405,222,606.697,525.413
406,211,604.267,524.945
407,230,602.903,522.452
408,219,601.483,521.783
409,222,602.164,522.965
410,231,600.568,525.450
411,224,600.402,524.482
412,225,599.591,524.006
413,223,598.287,524.244
414,214,595.814,524.923
415,228,594.429,525.791
416,231,595.176,526.212
417,225,594.379,525.787
418,221,595.195,524.514
419,234,597.024,524.280
420,233,598.044,522.336
421,217,597.677,521.808
422,225,597.188,521.463
423,225,597.192,522.917
424,217,596.253,523.477
425,206,595.830,521.117
426,206,595.965,521.070
427,217,595.621,519.094
428,210,595.518,516.919
429,208,597.758,516.876
430,213,597.452,517.129
431,210,597.530,519.057
432,215,599.119,519.381
433,211,598.680,518.796
434,212,600.847,516.716
435,228,601.524,517.112
436,216,601.301,517.216
437,223,601.502,517.202
438,209,598.449,515.932
