 ,Area,XM,YM
231,326,565.905,635.739
232,341,563.405,636.133
233,326,562.898,635.887
234,315,564.200,635.062
235,312,563.469,633.894
236,313,563.282,635.290
237,329,563.054,637.099
238,358,564.931,636.367
239,353,565.298,636.311
240,346,567.408,635.469
241,326,566.142,633.903
242,312,563.450,632.729
243,312,563.166,632.861
244,296,561.213,632.194
245,295,560.658,633.613
246,302,560.590,632.830
247,292,561.268,631.475
248,285,559.068,631.098
249,290,557.763,630.762
250,283,557.009,632.356
251,282,559.435,632.835
252,301,558.378,634.871
253,296,557.949,634.246
254,311,556.624,636.790
255,306,556.301,636.975
256,314,555.494,637.944
257,303,554.825,637.025
258,311,555.213,636.135
259,311,556.890,635.379
260,320,557.095,638.422
261,324,555.947,636.267
262,325,554.854,633.661
263,322,553.810,633.926
264,319,552.855,631.256
265,316,554.024,631.338
266,305,554.576,631.926
267,301,555.062,631.863
268,301,555.820,630.737
269,303,556.634,629.917
270,305,557.305,628.644
271,312,558.208,625.837
272,287,558.388,625.473
273,293,557.939,624.198
274,285,559.789,625.037
275,291,558.481,625.182
276,288,558.141,623.568
277,288,560.371,623.384
278,286,562.013,621.879
279,279,564.185,621.278
280,286,564.943,620.637
281,291,565.807,621.165
282,306,563.452,618.230
283,305,562.562,617.563
284,308,560.743,620.168
285,306,560.027,622.057
286,307,558.445,622.099
287,288,556.345,623.593
288,282,555.019,624.012
289,281,552.901,625.140
290,277,552.814,622.354
291,292,551.389,622.847
292,285,551.218,623.462
293,285,552.732,622.584
294,301,552.356,619.991
295,291,552.246,619.203
296,265,553.773,617.351
297,258,554.594,615.312
298,258,554.650,613.845
299,264,554.213,614.444
300,251,554.542,615.500
301,243,555.017,615.691
302,240,553.352,614.783
303,239,554.580,616.835
304,260,552.744,616.889
305,253,553.621,618.296
306,258,554.707,621.640
307,272,553.460,619.496
308,266,555.959,620.060
309,271,557.569,621.296
310,264,558.909,619.939
311,263,557.771,616.771
312,270,557.004,613.910
313,269,557.161,613.477
314,257,555.014,614.488
315,268,553.377,614.473
316,264,550.581,615.594
317,252,549.265,617.790
318,249,548.367,615.764
319,255,548.901,614.164
320,249,549.214,615.106
321,238,547.758,616.548
322,251,546.934,616.562
323,252,547.699,617.899
324,230,547.028,616.329
325,217,547.784,614.563
326,211,548.894,615.982
327,214,549.488,615.989
328,189,549.613,617.858
329,216,548.706,615.772
330,195,548.224,616.093
331,185,547.685,617.951
332,190,549.728,618.823
333,177,550.147,619.460
334,174,549.992,619.806
335,181,547.969,619.036
336,178,545.849,617.969
337,179,545.225,617.932
338,178,544.455,616.821
339,177,541.865,617.204
340,176,540.580,618.287
341,177,541.479,619.823
342,176,543.322,622.306
343,178,545.922,622.835
344,173,544.671,622.741
345,170,542.898,621.450
346,181,542.016,620.350
347,169,542.408,619.237
348,183,544.760,619.605
349,192,544.632,621.812
350,185,544.995,622.947
351,207,543.498,622.464
352,230,545.098,621.866
353,227,547.577,619.610
354,213,549.097,621.193
355,224,549.265,620.857
356,214,547.074,620.568
357,246,545.261,620.525
358,244,542.676,621.631
359,250,543.386,623.282
360,251,544.651,625.847
361,261,546.918,626.411
362,257,547.265,629.532
363,252,547.605,631.830
364,254,546.189,633.451
365,245,544.385,631.761
366,252,541.616,632.198
367,247,541.744,634.359
368,239,541.720,633.637
369,267,542.123,631.992
370,265,539.161,631.995
371,274,540.566,629.902
372,269,541.817,629.727
373,273,540.069,629.725
374,262,538.885,633.672
375,277,536.794,636.592
376,272,537.093,637.188
377,275,535.727,637.505
378,272,537.010,638.055
379,276,536.870,638.972
380,284,535.737,638.024
381,283,538.248,636.870
382,286,539.505,637.884
383,281,537.369,638.015
384,275,537.291,637.839
385,286,537.463,636.819
386,283,537.419,637.014
387,273,536.927,635.903
388,279,538.730,635.840
389,273,540.149,636.648
390,275,541.433,636.709
391,277,542.304,638.277
392,283,543.836,636.150
393,279,542.418,636.680
394,281,541.245,635.654
395,284,543.509,634.514
396,285,544.018,634.339
397,291,545.405,634.110
398,292,545.444,630.378
399,291,544.611,629.414
400,287,546.336,631.034
401,299,547.629,631.854
402,292,549.563,630.663
403,289,548.140,628.393
404,303,549.430,627.782
405,306,549.638,627.475
406,300,550.688,627.553
407,298,551.464,629.404
408,304,551.692,628.142
409,311,550.032,627.900
410,312,549.423,627.780
411,309,548.798,629.471
412,302,549.001,631.049
413,318,548.547,631.849
414,345,545.680,633.465
415,371,544.140,634.567
416,376,542.824,634.384
417,381,543.664,632.593
418,378,544.168,631.041
419,389,544.828,632.366
420,382,549.649,633.678
421,382,551.960,635.120
422,396,551.096,637.883
423,401,548.864,639.036
424,420,548.179,639.359
425,403,547.342,640.284
426,409,544.570,641.123
427,414,543.597,641.150
428,413,543.118,640.544
429,409,545.244,641.364
430,416,543.245,644.265
431,406,542.470,643.745
432,412,541.195,643.129
433,432,538.709,642.443
434,428,539.314,641.957
435,428,540.210,643.382
436,408,541.740,643.049
437,387,541.119,642.551
438,377,539.316,641.608
439,371,539.417,639.665
440,387,540.167,640.755
441,384,542.016,639.963
442,400,542.758,638.706
443,409,543.829,638.133
444,439,542.102,639.776
445,429,541.285,638.715
446,390,541.809,639.221
447,354,543.242,638.026
448,331,542.773,637.763
449,321,542.143,636.738
450,338,541.570,635.894
451,339,542.727,634.657
452,335,542.608,633.849
453,340,541.175,632.507
454,323,541.459,631.202
455,325,541.682,631.675
456,306,542.050,630.896
457,317,542.414,630.150
458,322,542.756,630.291
459,335,545.142,628.022
460,317,547.601,627.799
461,326,549.134,628.907
462,324,548.942,627.761
463,316,547.406,626.873
464,313,546.635,626.177
465,317,545.997,626.744
466,332,546.391,624.723
467,342,547.104,621.572
468,323,548.167,620.269
469,324,550.515,622.537
470,314,550.766,622.493
471,328,551.164,622.034
472,351,551.839,622.175
473,362,554.396,621.469
474,364,554.112,621.681
