 ,Area,XM,YM
103,1058,206.373,289.783
104,1071,207.115,288.111
105,1078,207.788,289.238
106,1067,206.112,284.827
107,1018,205.556,289.782
108,996,204.594,291.336
109,1007,204.004,293.175
110,1056,206.633,294.057
111,1091,208.271,292.141
112,1075,207.554,291.617
113,1072,207.459,289.617
114,1067,207.127,292.057
115,1058,206.914,288.968
116,1034,205.941,291.114
117,1018,205.455,288.684
118,1049,206.226,290.313
119,1065,206.414,292.521
120,1084,206.758,290.989
121,1031,204.919,294.008
122,1013,205.430,292.871
123,1027,205.549,288.370
124,1107,207.788,289.696
125,1089,208.165,291.236
126,1071,206.822,291.270
127,1104,207.197,294.449
128,1117,207.575,294.910
129,1190,208.284,290.849
130,1136,207.689,287.918
131,1133,208.134,288.239
132,1117,207.960,290.539
133,1107,207.895,290.283
134,1114,207.614,293.748
135,1109,207.985,292.734
136,1055,206.685,289.371
137,1031,206.156,288.332
138,1030,205.869,288.497
139,1025,205.074,286.201
140,1061,205.451,284.583
141,1083,203.871,280.865
142,1095,205.163,282.497
143,1088,206.701,284.120
144,1090,207.308,287.347
145,1093,207.613,289.459
146,1079,207.354,290.240
147,1091,207.471,290.870
148,1086,207.138,290.117
149,1035,205.560,293.052
150,972,203.480,292.716
151,1066,206.490,293.195
152,1041,206.323,290.467
153,1017,205.496,288.852
154,1013,205.478,289.901
155,1064,206.429,292.502
156,1036,205.305,295.357
157,1025,204.955,296.169
158,1007,203.792,296.246
159,1015,204.325,296.522
160,1035,205.034,295.764
161,1002,203.833,294.820
162,988,203.749,292.856
163,971,202.495,294.325
164,952,202.583,291.325
165,963,203.757,290.108
166,1012,204.587,293.385
167,989,204.177,291.885
168,1032,205.232,293.429
169,1022,204.310,295.011
170,1016,204.952,292.187
171,1050,205.661,292.741
172,1102,206.382,292.956
173,1088,206.810,298.062
174,1099,206.218,299.234
175,1109,207.537,294.885
176,1065,207.010,293.850
177,1075,204.834,296.357
178,1094,206.381,296.192
179,1068,206.601,295.620
180,1104,207.466,295.006
181,1024,205.027,296.145
182,1020,204.688,294.691
183,1054,206.830,294.019
184,1052,206.043,294.632
185,1050,205.768,293.933
186,1012,204.931,293.670
187,1037,205.840,292.541
188,1040,206.186,290.233
189,1065,206.930,292.640
190,1008,205.246,293.004
191,1034,205.588,293.041
192,1078,206.948,294.888
193,1060,206.586,293.456
194,1056,206.870,292.267
195,1067,207.410,290.990
196,1039,206.100,291.547
197,989,204.718,291.620
198,987,204.061,291.862
199,976,203.093,289.243
200,954,202.209,287.440
201,894,198.154,286.150
202,911,199.854,286.955
203,950,202.502,289.475
204,964,203.004,291.858
205,1015,205.472,290.264
206,1027,205.116,290.980
207,1048,205.213,295.536
208,1036,204.954,295.884
209,1042,205.127,295.637
210,1033,205.593,291.897
211,1009,205.334,289.299
212,1027,205.747,289.436
213,992,204.644,290.654
214,1019,205.263,291.858
215,1026,205.213,291.385
216,1028,205.682,289.611
217,997,204.824,288.567
218,1031,206.155,289.021
219,996,204.311,287.579
220,980,203.022,284.907
221,1008,204.788,286.695
222,984,204.035,286.887
223,987,202.686,283.883
224,979,201.448,283.300
225,1047,204.526,284.258
226,1045,206.397,286.606
227,1005,203.840,285.167
228,1004,204.331,285.890
229,982,203.947,287.267
230,1007,204.966,286.186
231,1041,206.390,286.105
232,1053,206.231,286.366
233,1046,205.646,286.363
234,1048,206.834,290.320
235,998,205.029,290.467
236,1009,205.273,288.073
237,1013,205.455,287.087
238,1032,205.135,285.627
239,1049,206.872,287.622
240,1096,207.752,286.305
241,1101,208.033,285.207
242,1094,207.875,285.506
243,1060,206.436,284.459
244,1068,206.666,285.300
245,1007,204.068,285.204
246,1016,204.392,285.850
247,1013,205.596,289.031
248,1040,206.758,289.329
249,1067,207.772,288.498
250,1070,207.551,286.899
251,1041,206.697,287.731
252,976,204.569,288.689
253,955,203.875,289.481
254,1001,204.905,287.484
255,1031,206.393,288.306
256,970,202.781,286.661
257,1004,203.804,284.774
258,960,201.967,284.700
259,963,202.991,287.374
260,965,202.899,286.569
261,1000,204.959,287.651
262,1039,206.578,290.188
263,1042,206.754,289.630
264,1028,205.269,284.399
265,1038,205.300,285.743
266,943,202.724,289.099
267,946,203.481,291.669
268,956,202.681,294.583
269,1010,205.260,293.428
270,1012,205.585,288.481
271,981,204.208,287.600
272,982,202.780,285.405
273,1028,204.424,283.489
274,972,202.860,284.663
275,1040,205.931,285.638
276,1095,205.998,283.782
277,1014,202.340,282.136
278,983,201.842,282.842
279,951,200.122,283.609
280,941,201.555,285.461
281,936,201.720,286.047
282,1019,205.084,285.920
283,1040,206.436,286.670
284,939,202.775,288.593
285,932,202.520,291.219
286,936,203.198,290.532
287,994,205.675,289.738
288,1029,206.612,287.948
289,1002,205.134,286.699
290,1011,204.846,285.607
291,1034,206.380,286.220
292,999,204.859,286.149
293,957,203.531,287.357
294,997,203.782,285.077
295,989,204.794,286.907
296,972,204.459,288.298
297,991,205.139,293.657
298,1075,207.642,293.267
299,1105,208.254,292.460
300,1103,208.208,292.476
301,1082,207.693,294.314
302,1076,207.337,292.359
303,1072,206.744,292.843
304,1018,206.301,293.216
305,1005,205.803,292.161
306,956,203.946,288.295
307,987,204.916,287.355
308,920,203.110,288.899
309,928,203.258,290.026
310,973,204.578,288.198
311,997,205.042,285.802
312,960,202.200,284.417
313,991,204.570,288.901
314,895,201.634,292.063
315,863,199.111,290.662
316,861,200.026,291.128
317,934,203.592,290.599
318,944,203.710,290.049
319,938,203.070,288.938
320,937,202.795,292.962
321,949,202.997,296.508
322,916,201.691,295.542
323,929,202.153,295.695
324,989,205.511,295.633
325,1002,205.692,294.937
326,983,205.571,293.825
327,1004,206.295,295.199
328,1018,206.240,290.884
329,1057,207.699,286.545
330,1042,207.443,287.893
331,973,204.492,287.240
332,996,205.025,287.303
333,983,204.708,287.051
334,970,204.595,288.994
335,912,201.163,287.132
336,900,201.690,289.016
337,925,203.285,289.553
338,924,202.111,291.536
339,966,203.914,288.725
340,959,204.736,288.673
341,1022,206.317,288.167
342,1009,206.241,287.805
343,1003,204.947,285.656
344,1059,206.347,284.244
345,1086,207.315,284.582
346,1041,206.761,287.122
347,1020,206.310,288.240
348,981,204.882,289.582
349,991,204.219,295.299
350,943,202.650,295.923
351,972,204.761,293.699
352,955,204.567,294.052
353,996,205.323,296.049
354,1029,207.005,295.024
355,1103,208.858,291.762
356,1089,208.030,292.134
357,1053,207.260,288.781
358,934,203.340,288.610
359,926,202.873,289.582
360,945,203.929,290.562
361,959,203.881,288.818
362,965,204.022,287.066
363,956,204.007,287.722
364,962,203.554,286.905
365,975,204.572,292.367
366,1017,206.008,294.689
367,1009,206.349,294.961
368,1005,205.803,293.082
369,1013,206.008,294.970
370,964,204.848,291.487
371,978,204.999,292.297
372,1059,206.431,295.071
373,1067,206.646,295.767
374,1054,207.310,293.589
375,1065,206.967,293.011
376,1083,208.569,292.194
377,1068,208.324,293.595
378,1099,207.866,295.002
379,1081,207.065,298.072
380,1066,206.988,297.316
381,1023,205.906,295.586
382,1019,206.955,291.455
383,991,205.705,292.443
384,989,205.070,294.665
385,965,205.159,292.013
386,929,202.868,293.924
387,935,203.884,292.815
388,914,202.754,291.668
389,907,202.065,289.220
390,964,204.849,290.222
391,948,204.093,288.417
392,973,205.367,289.393
393,973,204.866,290.225
394,1002,205.237,285.599
395,1012,205.293,285.249
396,1016,205.919,286.075
397,986,205.126,286.816
398,985,205.506,289.087
399,1028,206.916,287.087
400,1020,206.914,287.413
401,1063,208.462,288.933
402,1063,208.569,289.709
403,1010,206.094,287.209
404,1001,206.279,290.823
405,998,205.795,286.898
406,1052,206.991,286.897
407,1025,206.592,286.877
408,1018,206.292,286.855
409,1063,206.050,282.849
410,1070,206.906,285.902
411,1073,206.551,284.471
412,1038,206.554,284.777
413,1034,206.709,287.929
414,1058,207.937,288.990
415,1053,208.201,289.643
416,1024,206.599,289.874
417,1043,208.108,290.115
418,1001,206.076,288.189
419,1015,206.718,288.724
420,976,205.776,289.152
421,949,204.452,288.429
422,987,205.490,290.040
423,989,206.053,290.672
424,985,205.258,290.140
425,934,204.197,291.549
426,951,204.710,292.336
427,976,204.813,288.274
428,946,204.101,287.407
429,976,204.326,286.079
430,977,202.080,283.235
431,890,199.354,285.824
432,898,199.720,284.775
433,982,201.434,282.322
434,944,200.472,283.902
435,959,201.951,284.475
436,949,201.996,285.022
437,888,197.888,284.627
438,977,201.212,281.896
439,1041,203.431,280.962
440,1040,202.788,281.224
441,996,202.513,282.998
442,908,200.544,285.930
443,945,201.993,285.150
444,992,201.442,283.025
445,1001,202.626,283.206
446,981,204.045,285.986
447,1009,204.055,284.914
448,956,202.167,285.538
449,955,200.315,282.906
450,963,201.120,283.333
451,975,202.410,284.378
452,967,201.949,284.133
453,1023,204.458,284.635
454,1015,205.340,286.359
455,1018,204.686,285.092
456,954,202.336,285.345
457,966,204.079,288.198
458,987,204.993,287.862
459,1030,206.937,287.756
460,1018,205.097,285.435
461,1035,205.542,284.390
462,1033,205.749,284.723
463,1019,205.200,285.112
464,999,203.790,284.409
465,958,202.794,285.852
466,922,201.983,286.779
467,964,203.763,287.030
468,996,205.251,288.455
469,982,204.842,286.668
470,985,204.684,286.144
471,989,204.219,290.075
472,921,202.165,290.109
473,949,201.870,286.880
474,951,200.867,286.643
