 ,Area,XM,YM
346,700,928.732,478.073
347,757,929.195,478.733
348,674,927.856,478.006
349,613,925.802,477.278
350,616,924.346,477.095
351,651,927.018,478.245
352,712,930.828,474.956
353,725,931.484,475.016
354,724,931.378,474.389
355,783,930.013,478.225
356,809,929.132,479.667
357,768,928.620,479.661
358,725,927.426,480.001
359,707,928.641,478.482
360,711,928.553,478.814
361,737,930.760,472.816
362,704,927.894,478.631
363,701,927.456,479.659
364,700,930.032,477.152
365,775,931.316,476.957
366,802,930.136,478.381
367,797,927.913,479.841
368,792,926.504,481.091
369,739,923.868,481.102
370,698,924.027,480.926
371,649,924.285,479.870
372,691,923.176,481.222
373,722,923.808,481.081
374,695,924.524,480.174
375,650,923.770,479.740
376,618,924.782,478.247
377,739,928.966,479.067
378,714,926.750,479.846
379,650,926.147,479.056
380,734,926.224,480.537
381,772,928.010,479.872
382,798,926.371,480.902
383,760,929.631,478.987
384,723,928.971,478.961
385,677,928.067,478.438
386,651,927.646,477.099
387,636,925.701,477.972
388,711,926.639,480.037
389,767,927.391,480.498
390,744,925.612,480.764
391,837,926.219,479.941
392,783,926.527,479.899
393,792,928.505,480.317
394,773,925.086,480.147
395,729,925.087,480.863
396,692,924.137,480.482
397,724,923.703,480.439
398,720,922.654,480.455
399,716,924.664,480.520
400,681,924.277,479.056
401,723,930.870,473.879
402,726,931.747,473.822
403,688,929.183,473.701
404,663,928.452,473.171
405,705,930.659,473.915
406,762,931.673,473.454
407,756,932.351,473.255
408,714,929.375,471.201
409,740,931.812,472.982
410,737,932.631,474.715
411,733,931.448,476.316
412,743,930.862,477.650
413,805,929.415,479.086
414,831,928.551,479.682
415,719,925.688,480.386
416,726,925.619,480.437
417,706,926.232,479.852
418,658,924.708,479.765
419,709,924.656,480.484
420,713,922.262,481.020
421,623,924.327,478.721
422,722,924.448,480.936
423,725,921.506,481.403
424,686,924.303,480.267
425,704,922.256,481.132
426,708,922.879,481.202
427,667,926.176,479.090
428,640,929.267,476.318
429,710,929.997,478.024
430,673,930.000,477.103
431,657,930.185,474.929
432,664,930.489,475.254
433,683,929.278,477.558
434,740,928.328,479.523
435,726,930.442,477.479
436,673,929.885,476.864
437,668,928.797,476.734
438,634,926.543,478.346
439,707,928.408,479.069
440,696,927.715,479.246
441,665,927.898,478.589
442,644,924.285,478.900
443,611,924.055,478.290
444,593,923.028,477.605
445,587,925.116,476.318
446,582,925.490,476.564
447,609,925.865,477.734
448,633,924.532,479.156
449,663,925.035,479.717
450,674,922.863,480.410
451,700,919.589,480.502
452,659,920.882,480.083
453,648,922.106,479.710
454,629,922.853,478.585
455,724,926.462,480.053
456,696,926.426,480.093
457,681,926.448,479.529
458,701,929.822,478.182
459,704,929.361,478.397
460,770,927.991,480.100
461,683,925.670,480.077
462,682,925.200,479.888
463,718,928.112,479.336
464,680,928.374,478.692
465,653,926.558,478.937
466,640,922.335,480.057
467,712,923.772,480.652
468,729,925.746,480.736
469,746,926.167,480.427
470,803,929.230,479.251
471,823,930.215,478.092
472,833,930.594,477.797
473,820,928.830,479.604
474,718,929.550,478.767
475,713,928.508,478.976
476,667,925.191,479.911
477,645,924.818,479.807
478,763,926.984,480.024
479,731,928.602,479.382
480,615,928.429,477.150
481,618,928.704,477.119
482,642,929.654,476.453
483,662,927.306,479.086
484,625,924.316,478.637
485,668,920.928,480.213
486,682,921.742,480.791
487,685,921.577,480.869
488,668,924.242,480.418
489,653,925.979,479.155
490,626,926.339,478.444
491,654,924.609,479.911
492,662,924.309,480.188
493,672,924.617,480.252
494,616,926.378,478.067
495,580,925.447,477.043
496,596,925.284,477.737
497,690,925.959,479.948
498,670,926.097,479.655
499,709,926.373,479.855
500,791,928.799,479.528
501,775,929.615,478.693
