 ,Area,XM,YM
101,855,1053.268,180.548
102,862,1052.966,179.414
103,861,1052.402,177.229
104,829,1052.930,176.159
105,868,1052.581,177.446
106,862,1052.453,175.253
107,880,1052.287,176.478
108,885,1053.157,179.300
109,876,1052.850,178.211
110,874,1052.129,176.415
111,850,1052.405,177.085
112,849,1052.473,175.837
113,840,1052.410,173.321
114,853,1051.970,175.359
115,860,1052.333,173.728
116,861,1052.710,177.140
117,870,1052.860,179.000
118,847,1053.055,179.179
119,731,1055.652,181.235
120,653,1059.664,181.818
121,642,1059.984,181.552
122,666,1060.561,182.763
123,660,1058.436,180.444
124,645,1056.375,176.866
125,681,1055.582,175.697
126,703,1055.561,180.307
127,689,1055.246,178.872
128,715,1055.178,180.646
129,725,1056.456,181.586
130,820,1053.857,180.959
131,842,1052.939,179.535
132,847,1054.088,182.320
133,879,1055.195,183.565
134,877,1054.801,183.738
135,864,1053.775,182.174
136,801,1054.818,181.984
137,820,1058.234,185.647
138,816,1059.235,186.088
139,836,1060.282,186.299
140,808,1061.790,186.325
141,819,1060.715,186.597
142,849,1059.325,185.862
143,774,1062.207,184.910
144,722,1062.860,184.141
145,718,1062.115,184.119
146,751,1061.753,184.952
147,808,1061.716,185.902
148,744,1061.703,184.163
149,779,1062.538,185.646
150,752,1062.194,185.074
151,696,1060.828,183.554
152,723,1058.438,183.414
153,725,1056.790,182.463
154,740,1059.308,184.623
155,736,1058.095,183.864
156,726,1057.461,183.312
157,747,1056.694,183.006
158,830,1053.163,180.816
159,788,1054.329,180.579
160,711,1057.417,182.373
161,786,1060.277,185.440
162,811,1057.989,185.434
163,853,1057.596,185.283
164,861,1057.954,185.678
165,878,1056.271,185.074
166,859,1057.222,185.162
167,834,1059.435,185.834
168,730,1062.099,184.492
169,693,1060.513,183.389
170,712,1058.581,183.626
171,790,1056.337,183.792
172,776,1059.562,184.960
173,810,1061.605,185.986
174,781,1060.086,185.541
175,787,1059.483,185.406
176,825,1057.710,185.147
177,807,1057.103,184.665
178,847,1057.064,185.016
179,876,1053.917,181.652
180,869,1051.854,177.091
181,795,1053.847,179.033
182,800,1052.952,179.155
183,866,1053.750,181.880
184,856,1054.892,183.384
185,863,1054.132,182.533
186,883,1053.952,182.399
187,846,1053.610,181.489
188,813,1052.560,178.117
189,839,1052.313,176.726
190,824,1052.563,177.385
191,758,1053.764,179.917
192,836,1052.646,175.571
193,832,1052.401,174.364
194,851,1054.193,169.738
195,834,1055.546,168.955
196,840,1052.865,171.913
197,800,1053.159,173.290
198,849,1052.340,174.450
199,846,1052.600,178.559
200,794,1053.820,180.376
201,822,1053.077,179.519
202,805,1052.706,177.443
203,865,1052.290,177.310
204,846,1052.171,174.821
205,847,1052.399,173.963
206,863,1051.878,175.778
207,866,1052.012,178.391
208,865,1052.508,178.767
209,867,1053.738,182.716
210,879,1053.155,180.667
211,838,1052.438,179.060
212,851,1053.590,180.571
213,864,1053.592,179.316
214,841,1052.976,176.536
215,845,1052.409,176.084
216,828,1053.359,173.899
217,852,1052.484,174.872
218,854,1052.285,176.864
219,867,1052.585,179.089
220,869,1051.958,176.192
221,864,1052.405,177.626
222,876,1051.841,176.667
223,859,1052.280,176.149
224,827,1052.467,176.976
225,782,1054.405,176.169
226,761,1056.584,171.378
227,823,1055.981,168.520
228,811,1056.777,168.809
229,811,1056.461,168.745
230,812,1057.560,168.193
231,814,1056.348,168.806
232,771,1054.855,172.067
233,740,1054.466,174.729
234,689,1055.019,178.956
235,735,1053.841,177.207
236,864,1051.316,173.798
237,872,1051.045,174.486
238,841,1052.440,172.202
239,805,1053.103,173.548
240,743,1055.023,175.419
241,704,1055.249,179.655
242,710,1054.343,178.587
243,707,1056.471,180.785
244,688,1057.767,182.100
245,714,1054.866,179.454
246,754,1054.015,179.968
247,841,1051.908,179.162
248,869,1052.186,180.959
249,850,1052.817,180.422
250,811,1057.449,183.995
251,692,1064.529,182.790
252,644,1064.764,180.655
253,662,1065.224,181.574
254,659,1063.820,182.034
255,657,1062.800,181.883
256,642,1061.753,181.583
257,666,1062.230,181.987
258,654,1062.279,182.065
259,689,1060.326,181.381
260,659,1064.447,182.007
261,685,1065.246,182.253
262,644,1066.769,179.678
263,658,1065.450,180.762
264,703,1062.757,182.486
265,737,1060.701,183.129
266,726,1056.732,181.619
267,738,1056.216,180.805
268,694,1057.537,180.451
269,716,1060.584,182.053
270,727,1060.353,184.622
271,669,1058.381,179.514
272,627,1056.421,176.430
273,719,1054.010,174.287
274,705,1054.562,174.243
275,703,1055.126,175.933
276,665,1056.491,176.439
277,749,1053.242,175.938
278,834,1051.531,177.809
279,717,1055.207,181.458
280,741,1054.448,181.317
281,814,1052.852,180.489
282,838,1051.949,179.302
283,856,1052.160,180.411
284,837,1053.049,181.682
285,810,1052.517,178.457
286,868,1051.692,179.471
287,839,1052.381,179.568
288,874,1053.348,181.703
289,863,1055.160,184.795
290,828,1055.567,184.521
291,794,1057.463,184.974
292,849,1055.709,185.342
293,867,1055.765,185.272
294,914,1054.094,183.456
295,895,1055.083,184.387
296,844,1060.436,187.300
297,875,1059.456,187.502
298,866,1054.474,183.327
299,862,1054.054,183.712
300,842,1052.006,180.533
301,806,1053.352,179.644
302,820,1052.575,178.895
303,826,1051.333,178.505
304,834,1052.492,178.604
305,867,1051.630,175.424
306,864,1050.183,176.836
307,848,1050.898,177.384
308,827,1052.435,177.241
309,814,1053.289,180.280
310,842,1052.433,180.801
311,860,1051.575,176.751
312,839,1051.744,174.611
313,804,1052.109,175.818
314,770,1054.088,173.388
315,788,1054.071,173.145
316,791,1052.499,173.508
317,669,1054.782,175.107
318,601,1060.108,174.568
319,647,1062.496,177.265
320,635,1064.391,180.399
321,630,1064.396,179.135
322,642,1062.717,180.467
323,663,1064.607,180.013
324,659,1063.507,176.842
325,626,1062.634,172.237
326,688,1060.301,169.918
327,673,1060.485,171.787
328,690,1059.324,173.611
329,631,1057.685,174.903
330,653,1058.004,173.282
331,683,1055.958,174.482
332,768,1053.300,174.057
333,732,1053.666,176.494
334,807,1051.913,177.640
335,817,1052.070,178.046
336,852,1051.995,175.449
337,861,1051.788,177.218
338,831,1052.149,177.024
339,730,1054.623,173.427
340,779,1054.461,171.426
341,831,1053.443,171.324
342,797,1053.628,171.056
343,747,1057.473,171.127
344,747,1059.122,170.567
345,804,1056.402,169.473
346,845,1056.176,167.359
347,804,1056.803,169.249
348,768,1055.762,171.611
349,712,1056.975,172.428
350,715,1059.534,170.914
351,731,1060.157,169.782
352,780,1057.308,169.278
353,776,1056.690,169.144
354,759,1054.733,170.721
355,666,1056.068,176.868
356,673,1054.605,178.954
357,727,1054.145,178.656
358,695,1055.094,179.113
359,601,1058.919,177.901
360,718,1057.464,172.197
361,712,1057.417,171.442
362,677,1061.446,171.095
363,712,1058.112,171.833
364,632,1057.903,175.116
365,660,1056.564,177.516
366,751,1053.714,178.891
367,828,1052.266,176.807
368,822,1053.119,176.068
369,815,1052.563,176.607
370,832,1052.516,179.631
371,791,1052.905,177.717
372,779,1053.072,175.714
373,756,1055.040,171.608
374,769,1054.565,172.531
375,752,1054.579,172.931
376,804,1053.637,174.649
377,808,1052.755,172.466
378,779,1052.906,173.746
379,781,1053.018,175.269
380,820,1053.121,172.881
381,833,1052.473,172.892
382,843,1052.837,172.451
383,829,1053.343,170.669
384,839,1052.295,175.087
385,792,1052.939,174.506
386,763,1054.259,171.939
387,754,1053.754,173.326
388,813,1052.525,177.396
389,844,1052.387,177.352
390,863,1052.259,177.925
391,856,1051.867,177.719
392,764,1053.026,174.124
393,671,1054.918,177.132
394,602,1057.003,179.325
395,643,1055.422,178.658
396,760,1053.291,178.351
397,816,1053.703,180.642
398,837,1053.406,180.992
399,810,1052.977,180.093
400,758,1054.023,180.449
401,728,1054.433,180.666
402,782,1053.782,180.720
403,761,1053.228,178.295
404,763,1053.420,179.235
405,791,1053.112,179.281
406,822,1052.697,177.749
407,825,1052.460,177.308
408,814,1052.670,179.361
409,838,1052.176,176.389
410,797,1052.988,173.827
411,748,1054.046,173.162
412,789,1052.782,176.873
413,764,1053.002,176.752
414,825,1053.894,170.601
415,799,1054.610,171.518
416,796,1052.869,175.040
417,828,1053.250,172.627
418,742,1054.069,172.463
419,707,1054.821,174.190
420,745,1053.532,173.473
421,752,1053.230,174.713
422,715,1053.065,176.797
423,674,1055.042,179.877
424,724,1054.925,182.317
425,804,1053.930,181.774
426,797,1052.936,179.533
427,754,1053.192,178.804
428,823,1052.007,176.483
429,844,1052.378,177.115
430,840,1052.308,175.987
431,793,1052.301,175.801
432,814,1052.283,176.477
433,843,1052.496,178.539
434,857,1052.511,178.970
435,866,1052.989,180.447
436,857,1053.189,181.074
437,864,1053.367,181.109
438,870,1053.262,181.309
439,850,1052.479,177.691
440,801,1053.160,174.716
441,819,1053.849,171.248
442,824,1053.566,171.029
443,840,1053.980,169.527
444,770,1055.776,170.283
445,787,1057.036,168.161
446,782,1056.305,169.019
447,777,1057.086,168.290
448,707,1056.359,171.034
449,719,1058.447,170.986
450,771,1058.002,170.073
451,734,1055.845,172.004
452,708,1054.190,175.663
453,673,1059.818,177.288
454,654,1061.506,173.526
455,646,1061.269,171.620
456,677,1058.139,171.176
457,671,1055.642,172.987
458,647,1055.805,175.322
459,607,1056.603,174.988
460,637,1056.395,174.172
461,658,1058.787,172.436
462,773,1057.086,168.850
463,812,1054.536,168.588
464,784,1055.026,169.600
465,782,1055.074,169.572
466,783,1053.994,170.334
467,845,1051.542,173.590
468,851,1051.490,174.834
469,848,1051.169,176.087
470,793,1051.950,174.700
471,729,1053.795,173.779
472,718,1053.055,175.606
473,741,1052.279,175.040
474,785,1052.071,177.567
475,765,1052.779,179.159
476,822,1051.952,178.166
477,811,1051.545,175.545
478,787,1052.046,177.870
479,756,1052.573,178.156
480,845,1051.916,175.461
481,836,1051.570,175.318
482,812,1051.806,176.172
483,813,1052.047,177.582
484,720,1053.325,179.595
485,708,1053.134,179.108
486,817,1051.719,177.772
487,858,1051.377,177.204
488,834,1051.984,178.966
489,805,1052.040,175.593
490,723,1053.302,174.349
491,750,1052.283,177.431
492,687,1054.065,178.784
493,692,1053.876,179.075
494,694,1054.758,176.573
495,753,1053.577,176.725
496,743,1053.237,177.745
497,759,1053.505,179.994
498,735,1054.577,180.659
499,808,1053.443,180.673
500,739,1054.224,180.000
501,697,1053.900,177.480
