 ,Area,XM,YM
215,929,730.366,210.666
216,932,729.673,209.955
217,784,729.916,204.576
218,751,729.495,203.643
219,754,731.209,201.942
220,752,729.233,200.561
221,722,731.218,199.127
222,736,732.203,197.056
223,725,731.221,197.783
224,756,730.337,200.212
225,777,731.382,201.254
226,890,731.950,204.855
227,891,727.578,208.199
228,916,728.969,212.222
229,869,729.292,211.607
230,817,724.960,213.533
231,875,725.441,216.761
232,908,726.707,215.851
233,966,727.444,216.544
234,972,729.363,213.759
235,954,729.431,215.209
236,885,726.705,215.351
237,880,725.415,214.587
238,917,725.336,217.289
239,928,722.528,218.445
240,932,725.624,216.917
241,939,724.272,216.055
242,914,721.150,217.937
243,944,721.257,219.490
244,951,720.006,220.351
245,983,720.928,219.718
246,959,721.815,219.377
247,1000,719.630,219.608
248,1059,720.539,219.640
249,1077,722.434,219.031
250,1195,725.482,219.125
251,1202,728.115,217.350
252,1150,728.932,218.073
253,980,728.691,216.879
254,978,729.524,216.735
255,1012,732.387,213.828
256,959,730.627,214.771
257,908,727.868,215.912
258,844,725.259,215.960
259,773,722.765,214.752
260,776,723.399,214.182
261,772,722.123,214.233
262,770,721.871,212.732
263,798,723.547,213.883
264,798,723.212,214.385
265,756,720.808,214.986
266,801,725.612,214.763
267,820,728.455,212.450
268,818,727.641,213.070
269,800,725.313,214.972
270,793,727.433,213.129
271,801,727.896,211.079
272,791,727.330,209.984
273,776,723.138,210.861
274,765,723.131,212.429
275,761,724.183,213.058
276,778,722.907,212.420
277,771,723.654,213.140
278,764,725.395,209.433
279,754,724.665,209.727
280,734,722.965,208.335
281,753,724.061,208.524
282,771,724.389,211.813
283,822,724.620,215.475
284,782,724.570,213.234
285,778,722.835,211.723
286,795,726.535,210.100
287,923,732.624,209.670
288,1003,732.577,210.896
289,1023,731.347,213.960
290,941,730.756,212.407
291,873,732.096,211.279
292,858,730.475,212.052
293,887,732.001,211.017
294,967,731.964,211.287
295,1005,734.463,208.979
296,1032,735.535,208.292
297,924,733.696,205.498
298,984,735.501,205.022
299,970,731.981,210.551
300,995,730.023,213.432
301,932,728.729,214.202
302,986,731.685,211.723
303,956,734.909,207.482
304,860,732.963,205.857
305,826,729.476,207.992
306,781,727.175,207.275
307,733,725.578,205.935
308,741,724.187,205.104
309,680,723.048,202.228
310,683,725.949,201.018
311,685,728.785,198.034
312,682,730.488,197.180
313,682,729.720,195.714
314,666,727.305,198.159
315,722,724.528,201.559
316,687,724.399,199.087
317,749,727.119,204.859
318,875,731.402,208.008
319,949,733.910,209.088
320,973,733.563,209.240
321,968,730.616,211.319
322,1026,731.327,213.712
323,1037,731.384,214.220
324,1000,730.156,215.182
325,911,727.486,215.449
326,856,725.594,216.050
327,910,726.385,217.261
328,861,723.945,217.279
329,819,722.182,217.196
330,822,723.054,215.093
331,931,725.678,216.080
332,923,724.794,217.360
333,905,725.288,217.032
334,955,727.254,216.144
335,951,725.220,216.728
336,1017,723.029,217.768
337,1016,722.147,219.475
338,959,722.150,218.391
339,974,725.824,216.436
340,972,725.399,216.914
341,959,726.451,217.440
342,971,725.868,217.998
343,902,725.133,217.333
344,979,728.532,214.670
345,1035,723.201,218.446
346,985,721.533,218.855
347,1020,723.814,218.495
348,974,727.167,217.529
349,843,728.963,212.540
350,883,731.354,211.450
351,839,730.283,210.059
352,802,726.052,211.297
353,781,723.379,211.024
354,789,724.576,211.442
355,787,726.379,208.902
356,834,729.658,209.511
357,853,729.319,210.911
358,808,728.079,206.841
359,795,730.717,204.810
360,845,730.854,207.542
361,945,730.828,210.581
362,938,729.141,214.740
363,922,730.093,212.497
364,970,732.949,210.942
365,1043,734.456,210.601
366,1019,734.075,211.779
367,976,730.656,213.991
368,957,727.180,214.902
369,1013,726.166,217.397
370,992,727.746,216.447
371,934,725.035,218.030
372,967,727.058,217.205
373,958,725.833,216.998
374,880,724.914,216.974
375,885,722.020,218.849
376,987,722.823,219.053
377,969,723.922,219.145
378,954,723.432,218.451
379,925,723.884,218.881
380,865,722.661,218.474
381,967,724.255,218.581
382,914,726.958,216.795
383,872,726.254,216.199
384,874,725.676,217.163
385,857,728.171,212.072
386,833,729.429,210.556
387,791,724.599,214.368
388,869,726.386,216.029
389,859,726.730,214.020
390,884,726.710,215.272
391,824,726.058,214.716
392,794,724.318,214.922
393,832,723.460,217.252
394,869,725.590,216.307
395,811,723.229,215.878
396,784,719.741,217.264
397,812,722.342,216.537
398,883,724.390,217.666
399,882,725.646,216.430
400,923,724.823,217.134
401,957,726.464,216.596
402,959,725.233,216.692
403,1005,727.383,215.255
404,995,724.348,218.398
405,902,725.325,215.944
406,896,723.049,218.504
407,1006,723.549,219.600
408,1012,724.510,218.182
409,1048,726.569,217.779
410,960,723.800,218.664
411,844,721.272,218.868
412,837,723.106,217.175
413,936,723.361,218.559
414,854,721.854,218.909
415,770,715.782,217.789
416,785,715.738,218.522
417,800,719.460,217.830
418,823,722.436,217.533
419,917,727.185,215.625
420,959,728.126,215.761
421,952,727.839,216.685
422,936,727.572,216.977
423,925,728.538,215.721
424,859,727.423,211.599
425,813,725.108,212.056
426,820,731.140,207.181
427,823,729.506,208.676
428,806,728.535,208.676
429,820,728.755,211.424
430,818,726.821,212.848
431,818,722.153,217.056
432,872,721.807,218.805
433,908,720.551,219.712
434,901,722.150,219.323
435,833,719.452,218.866
436,885,720.852,219.001
437,890,720.690,219.477
438,938,722.225,219.417
439,899,721.407,218.339
440,910,724.093,218.209
441,873,724.053,217.436
442,832,724.821,216.283
443,922,726.798,215.115
444,935,729.728,212.435
445,927,727.399,214.219
446,878,724.743,216.399
447,942,724.136,217.955
448,1002,725.652,218.083
449,987,728.541,215.430
450,999,732.513,213.143
451,954,732.454,209.696
452,916,728.849,209.795
453,851,728.556,209.151
454,833,729.489,209.394
455,884,733.305,207.489
456,986,731.636,209.951
457,1017,731.869,212.370
458,1065,730.377,212.660
459,1045,730.725,213.661
460,991,731.234,212.064
461,1011,730.484,213.340
462,989,729.783,213.729
463,875,726.867,216.103
464,861,721.400,219.003
465,898,723.201,217.963
466,845,724.458,216.643
467,808,724.804,215.301
468,877,726.313,215.874
469,901,726.021,215.991
470,956,725.910,217.936
471,916,723.410,218.881
472,797,723.247,215.702
473,826,726.627,213.878
474,934,731.954,211.144
475,1010,732.768,212.041
476,939,729.206,213.223
477,887,727.018,215.004
478,875,725.999,216.951
479,923,727.057,216.771
480,930,726.196,217.693
481,936,724.122,218.514
482,951,724.487,218.631
483,897,724.632,217.873
484,892,726.326,216.883
485,858,726.648,214.929
486,795,721.773,216.509
487,816,720.664,218.254
488,799,722.507,216.152
489,784,720.889,216.828
490,806,723.726,215.528
491,799,724.012,214.077
492,826,724.844,215.707
493,858,725.076,216.214
494,838,725.533,214.350
495,881,728.855,213.470
496,950,725.386,216.464
497,974,723.840,219.760
498,975,725.412,217.639
499,951,730.559,212.632
500,1019,734.090,210.799
501,1081,733.855,213.143
